"File","Line","Text"
"C:\Users\willi\Downloads\project\src\pages\admin\ContactsAdmin.tsx","629","""w-4 h-4"""
"C:\Users\willi\Downloads\project\src\pages\admin\ContactsAdmin.tsx","638","""fixed inset-0 bg-black bg-opacity-50 flex items-center justify-center z-50 p-4"""
"C:\Users\willi\Downloads\project\src\pages\admin\ContactsAdmin.tsx","639","""bg-white rounded-xl max-w-2xl w-full max-h-[80vh] overflow-y-auto"""
"C:\Users\willi\Downloads\project\src\pages\admin\ContactsAdmin.tsx","640","""p-6"""
"C:\Users\willi\Downloads\project\src\pages\admin\ContactsAdmin.tsx","641","""flex items-center justify-between mb-4"""
"C:\Users\willi\Downloads\project\src\pages\admin\ContactsAdmin.tsx","642","""text-lg font-semibold"""
"C:\Users\willi\Downloads\project\src\pages\admin\ContactsAdmin.tsx","645","""p-2 hover:bg-slate-50 rounded"""
"C:\Users\willi\Downloads\project\src\pages\admin\ContactsAdmin.tsx","647","""w-5 h-5"""
"C:\Users\willi\Downloads\project\src\pages\admin\ContactsAdmin.tsx","651","""space-y-4"""
"C:\Users\willi\Downloads\project\src\pages\admin\ContactsAdmin.tsx","652","""grid grid-cols-1 md:grid-cols-2 gap-4"""
"C:\Users\willi\Downloads\project\src\pages\admin\ContactsAdmin.tsx","654","""text-sm font-medium text-slate-600"""
"C:\Users\willi\Downloads\project\src\pages\admin\ContactsAdmin.tsx","655","""mt-1 text-slate-900"""
"C:\Users\willi\Downloads\project\src\pages\admin\ContactsAdmin.tsx","658","""text-sm font-medium text-slate-600"""
"C:\Users\willi\Downloads\project\src\pages\admin\ContactsAdmin.tsx","659","""mt-1 text-slate-900"""
"C:\Users\willi\Downloads\project\src\pages\admin\ContactsAdmin.tsx","662","""text-sm font-medium text-slate-600"""
"C:\Users\willi\Downloads\project\src\pages\admin\ContactsAdmin.tsx","663","""mt-1 text-slate-900"""
"C:\Users\willi\Downloads\project\src\pages\admin\ContactsAdmin.tsx","666","""text-sm font-medium text-slate-600"""
"C:\Users\willi\Downloads\project\src\pages\admin\ContactsAdmin.tsx","667","""mt-1 text-slate-900"""
"C:\Users\willi\Downloads\project\src\pages\admin\ContactsAdmin.tsx","673","""text-sm font-medium text-slate-600"""
"C:\Users\willi\Downloads\project\src\pages\admin\ContactsAdmin.tsx","674","""mt-1 text-slate-900"""
"C:\Users\willi\Downloads\project\src\pages\admin\ContactsAdmin.tsx","679","""text-sm font-medium text-slate-600"""
"C:\Users\willi\Downloads\project\src\pages\admin\ContactsAdmin.tsx","680","""mt-1 p-3 bg-slate-50 rounded-lg text-slate-900 whitespace-pre-wrap"""
"C:\Users\willi\Downloads\project\src\pages\admin\ContactsAdmin.tsx","685","""flex gap-4"""
"C:\Users\willi\Downloads\project\src\pages\admin\ContactsAdmin.tsx","687","""text-sm font-medium text-slate-600"""
"C:\Users\willi\Downloads\project\src\pages\admin\ContactsAdmin.tsx","696","""text-sm font-medium text-slate-600"""
"C:\Users\willi\Downloads\project\src\pages\admin\ContactsAdmin.tsx","713","""fixed inset-0 bg-black bg-opacity-50 flex items-center justify-center z-50 p-4"""
"C:\Users\willi\Downloads\project\src\pages\admin\ContactsAdmin.tsx","714","""bg-white rounded-xl max-w-md w-full p-6"""
"C:\Users\willi\Downloads\project\src\pages\admin\ContactsAdmin.tsx","715","""flex items-center gap-3 text-red-600 mb-4"""
"C:\Users\willi\Downloads\project\src\pages\admin\ContactsAdmin.tsx","716","""w-6 h-6"""
"C:\Users\willi\Downloads\project\src\pages\admin\ContactsAdmin.tsx","717","""text-lg font-semibold"""
"C:\Users\willi\Downloads\project\src\pages\admin\ContactsAdmin.tsx","719","""text-slate-600 mb-6"""
"C:\Users\willi\Downloads\project\src\pages\admin\ContactsAdmin.tsx","722","""flex gap-3 justify-end"""
"C:\Users\willi\Downloads\project\src\pages\admin\ContactsAdmin.tsx","725","""px-4 py-2 border border-slate-300 rounded-lg hover:bg-slate-50"""
"C:\Users\willi\Downloads\project\src\pages\admin\ContactsAdmin.tsx","732","""px-4 py-2 bg-red-600 text-white rounded-lg hover:bg-red-700 disabled:opacity-50 flex items-center gap-2"""
"C:\Users\willi\Downloads\project\src\pages\admin\ContactsAdmin.tsx","735","""w-4 h-4 animate-spin"""
"C:\Users\willi\Downloads\project\src\pages\admin\ContactsAdmin.tsx","737","""w-4 h-4"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","277","""Erreur lors de l'action group??e"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","312","""${String(v).replace(/"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","347","""space-y-6"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","353","""flex items-center justify-between"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","355","""ml-2"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","356","""w-4 h-4"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","363","""bg-white rounded-xl border border-slate-200 p-6 shadow-sm"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","364","""flex flex-col lg:flex-row gap-4 items-start lg:items-center justify-between"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","366","""text-2xl font-bold text-slate-900 flex items-center gap-2"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","367","""w-6 h-6 text-green-600"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","370","""text-slate-600 mt-1"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","373","""grid grid-cols-2 lg:grid-cols-4 gap-4"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","374","""text-center"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","375","""text-2xl font-bold text-slate-900"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","376","""text-xs text-slate-500"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","378","""text-center"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","379","""text-2xl font-bold text-blue-600"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","380","""text-xs text-slate-500"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","382","""text-center"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","383","""text-2xl font-bold text-green-600"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","384","""text-xs text-slate-500"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","386","""text-center"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","387","""text-2xl font-bold text-red-600"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","388","""text-xs text-slate-500"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","394","""mt-4 pt-4 border-t grid grid-cols-2 lg:grid-cols-6 gap-4 text-sm"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","395","""flex items-center gap-2"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","396","""w-3 h-3 rounded-full bg-green-500"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","399","""flex items-center gap-2"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","400","""w-3 h-3 rounded-full bg-yellow-500"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","403","""flex items-center gap-2"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","404","""w-3 h-3 rounded-full bg-purple-500"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","407","""flex items-center gap-2"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","408","""w-3 h-3 rounded-full bg-orange-500"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","411","""flex items-center gap-2"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","412","""w-3 h-3 rounded-full bg-emerald-500"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","415","""flex items-center gap-2"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","416","""w-3 h-3 rounded-full bg-red-500"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","423","""bg-white rounded-xl border border-slate-200 p-4 shadow-sm"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","424","""flex flex-col xl:flex-row gap-4 xl:items-center xl:justify-between"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","425","""flex flex-col lg:flex-row gap-3"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","426","""relative"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","427","""w-4 h-4 absolute left-3 top-1/2 -translate-y-1/2 text-slate-400"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","430","""pl-9 pr-3 py-2 rounded-lg border border-slate-300 w-80 focus:ring-2 focus:ring-blue-500 focus:border-transparent"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","435","""flex items-center gap-2 flex-wrap"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","436","""w-4 h-4 text-slate-400"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","438","""border border-slate-300 rounded-lg px-3 py-2 focus:ring-2 focus:ring-blue-500 focus:border-transparent"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","442","""all"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","448","""border border-slate-300 rounded-lg px-3 py-2 focus:ring-2 focus:ring-blue-500 focus:border-transparent"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","452","""all"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","453","""urgent"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","454","""high"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","455","""medium"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","456","""low"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","459","""border border-slate-300 rounded-lg px-3 py-2 focus:ring-2 focus:ring-blue-500 focus:border-transparent"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","463","""all"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","469","""flex gap-2"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","471","""relative"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","474","""inline-flex items-center gap-2 px-3 py-2 rounded-lg bg-blue-600 text-white hover:bg-blue-700"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","476","""w-4 h-4"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","481","""absolute right-0 mt-2 w-56 bg-white rounded-lg shadow-lg border border-slate-200 z-10"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","482","""p-2"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","485","""w-full text-left px-3 py-2 hover:bg-slate-50 rounded flex items-center gap-2"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","487","""w-4 h-4"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","492","""w-full text-left px-3 py-2 hover:bg-slate-50 rounded flex items-center gap-2"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","494","""w-4 h-4"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","499","""w-full text-left px-3 py-2 hover:bg-slate-50 rounded flex items-center gap-2"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","501","""w-4 h-4"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","504","""my-2"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","507","""w-full text-left px-3 py-2 hover:bg-slate-50 rounded flex items-center gap-2"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","509","""w-4 h-4"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","512","""my-2"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","515","""w-full text-left px-3 py-2 hover:bg-red-50 rounded flex items-center gap-2 text-red-600"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","517","""w-4 h-4"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","528","""inline-flex items-center gap-2 px-3 py-2 rounded-lg bg-slate-900 text-white hover:bg-slate-800"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","530","""w-4 h-4"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","538","""bg-white rounded-xl border border-slate-200 shadow-sm"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","539","""overflow-x-auto"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","540","""min-w-full text-sm"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","541","""text-left text-slate-600 border-b bg-slate-50"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","543","""py-3 px-4"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","544","""flex items-center justify-center"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","546","""w-4 h-4 text-blue-600"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","547","""w-4 h-4"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","551","""py-3 px-4"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","552","""flex items-center gap-1 hover:text-slate-900"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","556","""py-3 px-4"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","557","""flex items-center gap-1 hover:text-slate-900"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","561","""py-3 px-4"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","562","""flex items-center gap-1"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","563","""w-4 h-4"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","567","""py-3 px-4"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","568","""py-3 px-4"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","569","""flex items-center gap-1 hover:text-slate-900"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","570","""w-4 h-4"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","574","""py-3 px-4"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","575","""flex items-center gap-1"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","576","""w-4 h-4"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","580","""py-3 px-4"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","581","""flex items-center gap-1 hover:text-slate-900 whitespace-nowrap"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","582","""w-4 h-4"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","586","""py-3 px-4"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","587","""flex items-center gap-1 hover:text-slate-900"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","591","""py-3 px-4"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","592","""flex items-center gap-1 hover:text-slate-900"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","596","""py-3 px-4"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","602","""py-8 text-center"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","603","""flex items-center justify-center gap-2 text-slate-500"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","604","""w-5 h-5 animate-spin"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","611","""py-8 text-center text-slate-500"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","617","""border-b last:border-b-0 hover:bg-slate-50"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","618","""py-3 px-4"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","619","""flex items-center justify-center"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","621","""w-4 h-4 text-blue-600"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","622","""w-4 h-4"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","626","""py-3 px-4 font-medium"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","628","""text-xs text-slate-500"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","630","""py-3 px-4"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","631","""py-3 px-4"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","632","""py-3 px-4"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","633","""py-3 px-4"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","634","""font-medium text-green-600"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","638","""py-3 px-4"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","639","""py-3 px-4 whitespace-nowrap"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","640","""py-3 px-4"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","652","""py-3 px-4"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","659","""low"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","660","""medium"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","661","""high"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","662","""urgent"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","665","""py-3 px-4"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","666","""flex items-center gap-1"""
"C:\Users\willi\Downloads\project\src\pages\admin\InvestorsAdmin.tsx","669","""p-1 hover:bg-blue-50 rounded text-blue-600"""
